sequence_ID,Frame,FPS,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mediapipeResult,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight
6,Frame_12,24.623803009576108,7.09e-4,3.13e-4,0.73401,0.314378,0.368841,2.2e-5,1e-6,0,0.100552,0.048367,0.069925,0.079924,0.08734,0.025521,0.069893,0.185515,0.125314,0.114004,0.428535,0.317814,0.007235,0.014167,3.5e-5,0.013701,0.434349,8.77e-4,2125,0.233279,0.001556,0.002,9e-6,9e-6,0.017008,0.009104,0.002127,0.00128,0.001787,0.002769,0.886484,0.001001,0.035894,0.108926,0.007265,0.00123,1e-6,0,3.5e-5,2.1e-5,1e-5,1e-5,0,0
6,Frame_13,24.623803009576108,7.31e-4,3.11e-4,0.737865,0.322411,0.372915,2.2e-5,1e-6,0,0.104406,0.055487,0.075354,0.088979,0.081873,0.026253,0.075923,0.188583,0.118697,0.102493,0.439244,0.307028,0.007348,0.01261,3.8e-5,0.012094,0.450446,7.98e-4,2126,0.289304,0.00107,0.002377,1e-5,9e-6,0.017707,0.007893,0.002426,0.001215,0.001347,0.002974,0.882647,0.001171,0.028858,0.084356,0.006045,0.001267,1e-6,1e-6,3.5e-5,2.5e-5,1.1e-5,1.3e-5,0,0
6,Frame_14,24.623803009576108,7.1e-4,3.84e-4,0.729841,0.348778,0.361694,2.1e-5,1e-6,0,0.103004,0.055376,0.085699,0.098005,0.105288,0.020937,0.062933,0.224874,0.108893,0.09406,0.426218,0.313402,0.007736,0.013819,3.2e-5,0.012509,0.501086,8.31e-4,2127,0.379226,8.11e-4,0.002615,9e-6,9e-6,0.017404,0.007636,0.002374,0.001018,9.44e-4,0.002815,0.923925,0.001578,0.031124,0.081917,0.006974,0.00135,1e-6,0,2.6e-5,2.2e-5,1e-5,1.2e-5,0,0
6,Frame_15,24.623803009576108,8.63e-4,5.01e-4,0.708054,0.327414,0.338028,1.9e-5,1e-6,0,0.104693,0.060761,0.094611,0.106279,0.098811,0.023643,0.065777,0.209569,0.10179,0.086932,0.431531,0.329828,0.007735,0.013519,3.1e-5,0.012263,0.517557,8.99e-4,2128,0.40046,9.48e-4,0.002445,9e-6,9e-6,0.020796,0.007558,0.002154,9.86e-4,8.32e-4,0.002269,0.947426,0.001774,0.033093,0.072348,0.007478,0.001312,0,0,2.1e-5,2.2e-5,9e-6,1.1e-5,0,0
6,Frame_16,24.623803009576108,0.001032,6.19e-4,0.691487,0.301727,0.313909,1.9e-5,1e-6,0,0.103833,0.062512,0.099015,0.110907,0.086072,0.026228,0.073943,0.197382,0.097615,0.083049,0.43795,0.342917,0.007772,0.013283,3.2e-5,0.011651,0.52378,9.55e-4,2129,0.404385,0.001,0.002513,8e-6,9e-6,0.022641,0.007121,0.002131,0.001,8.08e-4,0.002106,0.95036,0.001897,0.031639,0.06784,0.007199,0.001288,0,0,2.1e-5,2.1e-5,9e-6,1.1e-5,0,0
6,Frame_17,24.623803009576108,0.001073,6.3e-4,0.690864,0.299565,0.313896,2e-5,1e-6,0,0.100989,0.060187,0.097083,0.109467,0.091843,0.028234,0.067235,0.18205,0.099565,0.08585,0.437533,0.337297,0.007824,0.013366,3e-5,0.010728,0.524775,9.56e-4,2130,0.409814,8.82e-4,0.002407,1e-5,1e-5,0.020833,0.006328,0.002144,9.75e-4,8.37e-4,0.002257,0.943051,0.001978,0.030459,0.065248,0.007504,0.001408,1e-6,0,2.4e-5,2.3e-5,1e-5,1.2e-5,0,0
6,Frame_18,24.623803009576108,0.001109,6.94e-4,0.703386,0.291973,0.288087,2.2e-5,1e-6,0,0.091965,0.060413,0.08528,0.100949,0.043786,0.036699,0.1328,0.16965,0.11215,0.090273,0.453983,0.312422,0.009313,0.013724,3.5e-5,0.011213,0.573668,8.79e-4,2131,0.482637,9.85e-4,0.002664,9e-6,9e-6,0.024165,0.007195,0.002056,9.64e-4,7.27e-4,0.002007,0.951725,0.001909,0.026493,0.054147,0.00704,0.001414,1e-6,0,2.1e-5,2.2e-5,1e-5,1.2e-5,0,0
7,Frame_1,25.182778229082164,0.167563,0.05718,0.004252,0.037038,0.027286,3e-5,0,0,0.136319,0.233587,0.124495,0.217774,0.018981,0.274307,0.307533,0.037843,0.120032,0.069567,0.745362,0.479798,0.008748,0.002499,1.5e-5,0.027939,0.164121,3.5e-5,7041,0.165114,7.98e-4,0.024034,6.34e-4,3.59e-4,4.05e-4,2.3e-5,7.74e-4,7.9e-5,0.011308,0.098715,0.007438,0.076806,0.085281,0.102468,0.114549,0.002633,8.7e-5,9.4e-5,0.005544,1.26e-4,4.7e-5,1.23e-4,0,0
7,Frame_2,25.182778229082164,0.17281,0.059448,0.002992,0.035908,0.026099,3.2e-5,0,0,0.128707,0.231689,0.107499,0.197201,0.033146,0.188029,0.226299,0.05633,0.138937,0.082618,0.759994,0.493616,0.009677,0.002583,1.6e-5,0.027428,0.204888,4e-5,7042,0.216572,8.05e-4,0.026882,5.61e-4,3.11e-4,4.29e-4,2e-5,9.28e-4,8.4e-5,0.011047,0.106138,0.006374,0.091931,0.066532,0.090534,0.101136,0.002679,1.11e-4,1.27e-4,0.005736,1.19e-4,6.3e-5,1.69e-4,0,0
7,Frame_3,25.182778229082164,0.15867,0.053134,0.003453,0.041085000000000003,0.028514,3.6e-5,0,0,0.122894,0.228051,0.09248,0.174973,0.033896,0.184141,0.219639,0.056012,0.151592,0.09256,0.761054,0.48619,0.009464,0.002645,1.7e-5,0.026921,0.181819,3.5e-5,7043,0.183098,0.00101,0.029335,5.16e-4,2.9e-4,3.9e-4,2.3e-5,9.97e-4,9.6e-5,0.014776,0.121886,0.004992,0.073478,0.088591,0.110041,0.10263,0.002428,1.25e-4,1.37e-4,0.005377,1.19e-4,5.8e-5,1.48e-4,0,0
7,Frame_4,25.182778229082164,0.173129,0.057982,0.003375,0.036505,0.027645,3.8e-5,0,0,0.126833,0.22556,0.098289,0.183177,0.029654,0.200779,0.238377,0.051217,0.140104,0.08732,0.748974,0.491972,0.009027,0.00279,1.6e-5,0.030485,0.187398,3.4e-5,7044,0.181673,0.001221,0.032593,3.88e-4,2.09e-4,4.54e-4,2.9e-5,0.001101,1.07e-4,0.01586,0.111661,0.00708,0.064147,0.119553,0.148459,0.102901,0.00246,9e-5,8.5e-5,0.004987,7.9e-5,5.5e-5,1.29e-4,0,0
7,Frame_5,25.182778229082164,0.210247,0.065402,0.002765,0.026351,0.027154,3.8e-5,0,0,0.128939,0.207783,0.129754,0.219421,0.069682,0.100293,0.138939,0.094893,0.107248,0.069083,0.721266,0.510315,0.008916,0.003247,1.6e-5,0.030118,0.200722,4.3e-5,7045,0.187149,0.001554,0.036276,3.66e-4,2.04e-4,3.9e-4,2.6e-5,0.00143,1.27e-4,0.0147,0.112627,0.007068,0.066534,0.167851,0.222193,0.094734,0.002129,6.2e-5,5.8e-5,0.004095,6.8e-5,4.5e-5,9.8e-5,0,0
7,Frame_6,25.182778229082164,0.248884,0.076119,0.002268,0.021886,0.023364,4.4e-5,0,0,0.141844,0.215169,0.148209,0.235432,0.024755,0.226399,0.260648,0.043872,0.092987,0.060918,0.680593,0.510462,0.007824,0.003163,1.4e-5,0.025184,0.199641,5.7e-5,7046,0.165531,0.002087,0.035758,1.95e-4,1.08e-4,5.83e-4,4.9e-5,0.001332,1.17e-4,0.02409,0.128768,0.01264,0.059067,0.375744,0.384189,0.147983,0.003859,5e-5,4e-5,0.003034,3.8e-5,4.2e-5,7.8e-5,0,0
7,Frame_7,25.182778229082164,0.185996,0.05402,0.003361,0.025398,0.026328,3.1e-5,0,0,0.135791,0.188778,0.171626,0.249451,0.037415,0.158619,0.191161,0.056327,0.076762,0.050025,0.672839,0.514484,0.007546,0.003425,1.5e-5,0.035562,0.135256,3.6e-5,7047,0.09675,0.001712,0.028373,1.84e-4,1.15e-4,5.66e-4,3.9e-5,0.001177,1.17e-4,0.016035,0.100115,0.015885,0.074601,0.295288,0.290381,0.131684,0.003771,3.2e-5,2.6e-5,0.001905,4.4e-5,4.4e-5,7.9e-5,0,0
7,Frame_8,25.182778229082164,0.195282,0.051926,0.006436,0.022504,0.021521,2.7e-5,0,0,0.120039,0.181282,0.195759,0.260918,0.043142,0.144558,0.166658,0.058012,0.066757,0.044206,0.665493,0.504708,0.007784,0.003672,1.1e-5,0.021792,0.106057,3.8e-5,7048,0.054806,0.001495,0.015814,4.01e-4,2.99e-4,2.63e-4,3.6e-5,8.98e-4,1.23e-4,0.015269,0.076041,0.013167,0.055747,0.558654,0.437017,0.203104,0.003605,1.5e-5,1.1e-5,0.001342,7.7e-5,3.3e-5,5e-5,0,0
7,Frame_9,25.182778229082164,0.19821,0.050101,0.007824,0.025514,0.021726,3.3e-5,0,0,0.127275,0.188145,0.192454,0.264536,0.026161,0.221353,0.242521,0.042923,0.070935,0.047626,0.617728,0.47529,0.008908,0.00389,9e-6,0.013756000000000001,0.150726,6.3e-5,7049,0.109487,0.002002,0.021713,4.01e-4,2.82e-4,2.28e-4,2.8e-5,7.22e-4,7.5e-5,0.016214,0.075086,0.009089,0.089646,0.480726,0.326599,0.329734,0.007746,3.6e-5,2.6e-5,0.002064,6e-5,8e-5,1.35e-4,0,0
7,Frame_10,25.182778229082164,0.184087,0.043645,0.008551,0.02971,0.028784,3.6e-5,0,0,0.13107,0.178368,0.203668,0.274977,0.022937,0.242531,0.262329,0.037822,0.065053,0.044139,0.603216,0.46042,0.008546,0.004456,1.1e-5,0.017951,0.160102,5.8e-5,7050,0.120478,0.001219,0.018337,6.13e-4,3.67e-4,3.34e-4,1.6e-5,8.97e-4,9.5e-5,0.014115,0.060217,0.013001,0.173703,0.407527,0.286637,0.280451,0.008153,2.6e-5,1.7e-5,0.003621,4.7e-5,1.17e-4,2.05e-4,0,0
7,Frame_11,25.182778229082164,0.15474,0.034081,0.00917,0.034832,0.030077,3.3e-5,0,0,0.110572,0.168412,0.146833,0.212219,0.027943,0.235797,0.24333,0.035792,0.087743,0.062025,0.589583,0.474922,0.009623,0.004364,1.2e-5,0.01534,0.113993,5.2e-5,7051,0.06834,0.002568,0.023193,3.82e-4,2.42e-4,2.48e-4,2.2e-5,7.82e-4,1.01e-4,0.01814,0.070911,0.010413,0.104306,0.514078,0.364625,0.232657,0.005207,3.3e-5,2.2e-5,0.00289,5.2e-5,6.5e-5,1.13e-4,0,0
7,Frame_12,25.182778229082164,0.171705,0.036666,0.014995,0.027429,0.029077,4.7e-5,0,0,0.126402,0.17496,0.152891,0.219357,0.013711,0.351847,0.361011,0.021393,0.076482,0.058895,0.574515,0.452705,0.007433,0.004924,1.6e-5,0.024457,0.123997,3.5e-5,7052,0.076216,0.003796,0.024344,2.91e-4,1.59e-4,5.07e-4,2.4e-5,9.25e-4,1.61e-4,0.035523,0.05146,0.018957,0.138491,0.52463,0.380955,0.193647,0.006809,4.5e-5,2e-5,0.005215,3.1e-5,1.28e-4,1.55e-4,0,0
7,Frame_13,25.182778229082164,0.160241,0.029616,0.028619,0.026143,0.033494,4.7e-5,1e-6,0,0.14101,0.183183,0.15196,0.219594,0.01065,0.412448,0.414473,0.015653,0.07265,0.055517,0.543406,0.387899,0.0062,0.004811,1.1e-5,0.018133,0.144629,4.2e-5,7053,0.102896,0.006684,0.024895,2.33e-4,1.42e-4,4.81e-4,2e-5,4.72e-4,9.4e-5,0.050126,0.050171,0.014359,0.218937,0.368809,0.191572,0.365614,0.019897,1.61e-4,6.6e-5,0.004561,3.5e-5,3.73e-4,4.14e-4,0,0
7,Frame_14,25.182778229082164,0.187962,0.038571,0.018668,0.021735,0.028097,4.4e-5,0,0,0.137252,0.194643,0.15105,0.221833,0.009057,0.452156,0.454876,0.012155,0.073197,0.053983,0.56042,0.342351,0.006161,0.004173,1e-5,0.009104,0.15315,6.9e-5,7054,0.113927,0.010582,0.032937,1.21e-4,9.9e-5,4.11e-4,3.4e-5,3.42e-4,7.5e-5,0.059229,0.079119,0.008077,0.132037,0.246972,0.120432,0.397873,0.027502,4.34e-4,2.24e-4,0.001787,5.8e-5,5.75e-4,6.63e-4,0,0
7,Frame_15,25.182778229082164,0.140784,0.033458,0.053775,0.020505,0.027909,4.9e-5,1e-6,0,0.140793,0.207763,0.181166,0.250321,0.007461,0.499535,0.503678,0.008971,0.063769,0.04396,0.538846,0.296062,0.006179,0.003792,1e-5,0.007667,0.219193,7.9e-5,7055,0.20069,0.011429,0.020371,1.24e-4,1.1e-4,6.69e-4,3.5e-5,3.1e-4,9.2e-5,0.05753,0.051446,0.011483,0.159659,0.114286,0.035874,0.424948,0.063921,0.001075,5.52e-4,0.001542,7.4e-5,0.002625,0.002839,0,0
7,Frame_16,25.182778229082164,0.08768,0.028132,0.036176,0.040648,0.041375,3.5e-5,0,0,0.108078,0.187622,0.134095,0.200218,0.008383,0.441232,0.449311,0.01231,0.082368,0.053658,0.531215,0.297282,0.007451,0.003349,1.4e-5,0.004316,0.086776,6.6e-5,7056,0.079985,0.009439,0.01581,2.31e-4,2.72e-4,3.52e-4,5.5e-5,2.57e-4,8.9e-5,0.069082,0.124789,0.003232,0.047888,0.074799,0.01479,0.257336,0.032395,0.00242,0.002172,0.001374,4e-4,6.57e-4,8.77e-4,0,0
7,Frame_17,25.182778229082164,0.07186,0.024092,0.037823,0.044255,0.045872,5e-5,0,0,0.123566,0.191769,0.130378,0.191533,0.008569,0.447441,0.456382,0.011644,0.084826,0.057531,0.553501,0.301842,0.00659,0.002775,2.6e-5,0.005822,0.099396,3.6e-5,7057,0.107354,0.010261,0.014404,2.95e-4,3.77e-4,5.64e-4,7.3e-5,3.58e-4,1.58e-4,0.079723,0.120428,0.003007,0.028279,0.046037,0.007218,0.136888,0.036417,0.007709,0.007574,0.001553,7.29e-4,0.001501,0.001757,0,0
7,Frame_18,25.182778229082164,0.064449,0.022328,0.041406,0.042268,0.046213,4.2e-5,0,0,0.124273,0.180568,0.138701,0.194166,0.010525,0.418248,0.430661,0.012545,0.079875,0.053315,0.546904,0.300476,0.006527,0.002572,2.7e-5,0.007152,0.07242,2.9e-5,7058,0.072859,0.006562,0.019195,7.18e-4,8.24e-4,3.71e-4,5.1e-5,3.79e-4,1.45e-4,0.037614,0.109143,0.002873,0.028997,0.049419,0.005137,0.131029,0.032427,0.005295,0.006807,0.002194,0.001019,7.37e-4,0.001131,0,0
7,Frame_19,25.182778229082164,0.061019,0.018172,0.047571,0.043549,0.050354,4.5e-5,0,0,0.125944,0.180075,0.125337,0.175379,0.013447,0.39833,0.419051,0.011534,0.087139,0.061256,0.56443,0.288737,0.006496,0.002571,3.2e-5,0.008168,0.090396,2.9e-5,7059,0.093964,0.006191,0.017928,8e-4,9.04e-4,6.05e-4,5.7e-5,5.15e-4,2.01e-4,0.036757,0.112335,0.003685,0.026432,0.039721,0.003911,0.10209,0.036012,0.005971,0.008536,0.002319,0.001146,9.58e-4,0.001516,0,0
7,Frame_20,25.182778229082164,0.087824,0.016801,0.071897,0.039928,0.049727,4.9e-5,1e-6,0,0.147379,0.179203,0.118834,0.18119,0.017954,0.303958,0.309305,0.025023,0.091161,0.06871,0.578804,0.397731,0.005999,0.003526,1.6e-5,0.016627,0.136475,3e-5,7060,0.090401,0.001698,0.01221,0.003973,0.002402,1.96e-4,2.2e-5,8.27e-4,1.84e-4,0.030363,0.064244,0.004498,0.045332,0.514132,0.271461,0.223128,0.006854,7.4e-5,4e-5,0.012427,2.45e-4,9.3e-5,1.05e-4,0,0
7,Frame_21,25.182778229082164,0.078827,0.011611,0.061351,0.05342,0.067108,5.4e-5,0,0,0.142183,0.180342,0.113767,0.178294,0.024729,0.236547,0.248295,0.035223,0.103177,0.070865,0.624268,0.427877,0.006499,0.0033,1.9e-5,0.012365,0.103544,3.3e-5,7061,0.047363,8.39e-4,0.010336,0.01592,0.009581,9.2e-5,8e-6,0.001243,2.75e-4,0.024996,0.087075,0.001734,0.051172,0.630623,0.394865,0.174217,0.002806,4.6e-5,3.4e-5,0.018546,6.87e-4,4.1e-5,5.8e-5,0,0
7,Frame_22,25.182778229082164,0.090169,0.01474,0.049447,0.051346,0.054282,5.1e-5,0,0,0.135465,0.191107,0.111106,0.178665,0.034072,0.182092,0.19821,0.050177,0.113826,0.072184,0.659413,0.442957,0.006943,0.002969,2.2e-5,0.010371,0.087291,3.4e-5,7062,0.033615,0.00064899999999999995,0.015719,0.022013,0.013288,6.1e-5,6e-6,0.001503,2.81e-4,0.023653,0.159057,8.22e-4,0.049489,0.614429,0.405646,0.132233,0.001602,6e-5,6.8e-5,0.017698,0.00136,1.9e-5,3.8e-5,0,0
7,Frame_23,25.182778229082164,0.080668,0.012037,0.056907,0.04315,0.064184,5e-5,0,0,0.140369,0.164499,0.122417,0.187369,0.041221,0.16823,0.174359,0.049937,0.100629,0.067837,0.650383,0.454262,0.006351,0.003706,2.4e-5,0.017035,0.101657,2.5e-5,7063,0.05494,7.17e-4,0.024515,0.01134,0.00639,1.03e-4,7e-6,0.001793,2.52e-4,0.015732,0.132943,0.001324,0.056647,0.39847,0.252861,0.112083,0.002266,8e-5,8.8e-5,0.016189,6.75e-4,4.7e-5,8.2e-5,0,0
7,Frame_24,25.182778229082164,0.043057,0.007719,0.06968,0.053582,0.066195,7.9e-5,1e-6,0,0.120948,0.173846,0.154708,0.229705,0.038279,0.151519,0.174678,0.052282,0.082804,0.049005,0.658557,0.377484,0.007409,0.003003,4.6e-5,0.034187,0.131975,4e-5,7064,0.038795,7.09e-4,0.036275,0.005737,0.002849,6.48e-4,5e-6,0.005562,8.89e-4,0.010172,0.117569,0.002738,0.14379,0.126385,0.036347,0.108298,0.028353,2.65e-4,3.82e-4,0.01048,4.01e-4,0.001232,0.003634,0,1e-6
